	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.542	0	0	0	0	0	0	4	0	0	0	0	0	32	0	0	0	0	0	0	0	51	0	0	48	0	0	0	0	0	0	0	0	0	84	2	0	13	0	128	0	0	12	0	0
Cluster-10.543	0	0	40	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	3	0	0	0	0	0	0	0	0
Cluster-10.544	0	0	48	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.545	0	0	50	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Cluster-10.546	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	52	18	0	0	1	0	0	0	0	0	0	0	0	0	43	0	0	0
Cluster-10.547	0	0	0	1	26	16	36	34	1	0	0	0	8	55	0	1	3	51	1	0	27	58	0	27	10	0	4	17	24	2706	7	40	1	26	36	2	8	0	11	16	4	3	0	0
Cluster-10.548	0	0	0	0	0	13	2	0	0	0	0	0	2	5328	0	0	1	2	0	0	66	0	452	0	0	2	0	6	0	0	4	3	0	0	0	0	0	0	0	0	0	898	0	0
Cluster-10.549	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	25	68	0	0	3	0	0	0	0	0	0	0	0	0	113	1	0	0
Cluster-10.550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	14	0	0	2	2	0	0
Cluster-10.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	320	437	0	0	163	0	0	0	7	246	0	1	0	1	0	0	0	0
Cluster-10.552	0	0	0	72	0	0	55	0	0	0	2	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.553	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	9645	0	0	0	1	1	2	2	0	0	2	145	0	0	0
Cluster-10.554	0	0	0	0	0	0	2	0	1	0	4	0	0	7	0	0	0	0	38	0	0	0	0	0	2	0	0	1	0	1	2	0	8	0	0	0	0	0	0	0	1	0	0	16
Cluster-10.555	0	0	4	0	378	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Cluster-10.556	0	0	0	0	0	0	0	5	0	0	2	0	0	1	4	0	0	0	40	0	0	0	0	0	4	1	0	5	0	0	3	0	1	0	2	0	0	0	0	0	27	0	0	6
Cluster-10.557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.559	0	0	0	0	0	0	2	0	0	0	0	0	6	318	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1335	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.561	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	523	0	0	0	0	0	0	0	0	137
Cluster-10.565	1	0	0	0	0	0	1	0	0	0	8	0	0	3	0	0	0	0	0	0	1	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Cluster-10.567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.568	0	0	7	0	0	0	6	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13	906	0	0	0	12	1	0	6	0	19	1	0	1	0	0
Cluster-10.569	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
Cluster-10.570	0	0	70	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	0	0	0	0	0	0	0	0
Cluster-10.571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	5188	0	0	0	0	5	0	9	0	0	1	0	0	0	0
Cluster-10.572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	1	0	0	0	0	217	0	0	8	1	0	1	0	0	0
Cluster-10.573	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
Cluster-10.574	0	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	257
Cluster-10.575	0	0	0	0	0	0	0	0	0	62	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	29	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.576	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	101	0	0	0	0	0	0	0	179	0	0	0	0
Cluster-10.577	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	4	1	0	4	0	0	353	524	23	1	173	0	0	1	0	0	4	0	1	0	0	0	0	0
Cluster-10.578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0
Cluster-10.579	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	9	0	10	1	0	0	0	0	0	0	0	0	0	21	0	0	0
Cluster-10.580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	20	0	0	0	0	0	8	0	0	0	0	0	0	0	0
Cluster-10.581	0	0	0	0	0	0	1	0	0	0	11	0	0	10	5	0	0	0	6	0	0	0	0	0	27	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.582	0	0	2	0	0	0	2	0	1	0	560	0	0	0	0	0	0	24	0	0	0	0	0	0	0	3	30	597	0	54	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.583	0	3	107	0	0	0	0	0	0	0	0	0	182	49	141	0	1	0	0	0	0	0	88	0	0	24	0	0	15	13	0	0	0	0	0	0	30	0	0	0	0	1	0	0
Cluster-10.584	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
Cluster-10.585	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.586	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.587	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	13	0	0	0	0	1	0	0	23	0	0	0	0	14	0	6	5	0	25	0	0	4	0	0
Cluster-10.588	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	4	0	9	0	0	4	32	0	0	0	0	0	0	0	0	4	10	0	35	5	1	0	15	1	0	0
Cluster-10.589	0	0	0	0	0	1574	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Cluster-10.590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	1	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0
Cluster-10.591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	83	117	0	0	453	0	0	0	0	0	0	10	0	0	45	0	0	0
Cluster-10.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.593	5	3	106	0	137	7	145	2	0	0	218	0	94	23	55	9	28	23	139	0	30	0	33	24	0	14	158	418	195	25	17	57	0	366	281	0	59	4	8	25	0	4	0	86
Cluster-10.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Cluster-10.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	0	2	0	0	0	0	0	0	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.596	0	0	0	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.597	0	0	0	0	12	0	1	0	3	0	0	0	2	17	1	0	0	2	0	0	474	0	0	1214	0	0	2	1	41	3	0	5	0	1599	23	2	0	5	815	5	0	1874	0	0
Cluster-10.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Cluster-10.599	0	0	298	0	0	1	1	1	0	0	1383	0	0	0	509	0	1	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.600	9	0	1	5	0	1	41	0	0	0	510	0	1	17	1	42	0	0	3818	0	1	4	0	0	0	0	1	0	2	138	8	6578	5	4	0	0	0	2	1	1	2	0	0	1079
Cluster-10.601	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	4	0	6	0	0	0	28	0	0	0	0	0	0	0	0	2	6	0	17	4	0	0	10	0	0	0
Cluster-10.602	0	0	2	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	11	0	0	1	0	0	104	0	0	89	0	0	0	7	0	1	0	0	0	0	0	0
Cluster-10.603	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	8	0	0	0	667	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.605	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	4	5	0	0	0	0	2	26	0	0	0	0	0	0	0	2	0	9	0	5	0	0	4	3	0	0	0
Cluster-10.606	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.608	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	70	9	0	0	2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.609	16	0	0	0	0	0	0	0	0	2	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	7	35	11	0	0	2290	0	0	0
Cluster-10.610	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	0	16	0	102
Cluster-10.611	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	0	30	0	46
Cluster-10.612	1	0	0	1	0	0	0	1	0	1	1	0	0	0	7	0	0	5	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Cluster-10.613	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	4	1	0	0	0	0	0	0	0	0	0	221	0	0	0
Cluster-10.614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.615	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.616	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0	3	1	0	0	0	0	13	0	0	0	17	0	1	2	0	14	1	0	4	0	0
Cluster-10.617	0	1	23	102	1	3	0	0	0	24	0	0	2	1	401	0	0	108	1	0	0	241	109	0	0	3	0	0	34	0	0	0	0	1	95	0	0	2	0	0	22	1	0	0
Cluster-10.618	1	0	0	0	0	3	4	0	0	0	0	0	5	0	0	0	3	0	0	0	3	0	0	0	3	0	0	3	0	26	1	0	1	13	3	3	2	0	2	1	0	0	0	0
Cluster-10.619	5	0	0	1	0	0	0	0	0	0	21	0	0	0	0	0	1	0	92	0	0	0	0	0	56	0	0	1	0	0	4	1	4	0	0	0	0	0	0	0	0	2	0	8
Cluster-10.620	0	0	27	26	1	4	3	0	0	0	0	0	0	0	6	0	0	12	1	0	0	38	0	0	0	130	2	19	0	2944	2	19	0	0	5	0	0	1	0	3	4	6	0	1
Cluster-10.621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Cluster-10.622	0	0	0	0	162	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	900	3146	0	9	509	0	0	0	0	1	153	1	0	0	572	0	0	0
Cluster-10.623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	566	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	34	0	0	0	0	0	0	0	0	0
Cluster-10.625	216	0	0	0	0	13	0	2	1	0	73	0	0	0	0	0	0	0	1	0	0	1	0	0	564	1	0	1	1	1	6	1	0	0	0	2	0	1	0	0	13	0	0	4
Cluster-10.626	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	32	0	0	0	0
Cluster-10.627	3	0	35	0	0	19	7	6	9	0	21	0	30	4	20	1	3	12	30	0	6	0	0	9	137	6	15	50	5	849	38	21	5	25	0	2	45	8	29	9	19	2	0	0
Cluster-10.628	0	0	1	0	0	15	0	0	0	0	0	0	0	40	0	0	0	0	5	0	0	0	0	3	1	1	0	1	1	6	0	0	0	3	0	0	1	0	8	0	0	0	0	0
Cluster-10.629	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	13	2	0	2	0	3	0	0	2	0	2	0	0	0	0	0
Cluster-10.630	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.631	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Cluster-10.632	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Cluster-10.633	0	0	0	0	0	0	2	0	0	1	12	0	0	0	0	0	0	0	16	0	0	0	0	0	2	0	1	3	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	2
Cluster-10.634	0	0	0	0	0	4	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	4	0	3	0	0	0	27	0	0	0	0	45	1	0	0
Cluster-10.635	0	0	0	4	0	0	34	0	0	0	1	0	4	0	0	9	1	1	2379	0	1	0	0	3	7	0	2	40	8	0	4	1898	1	6	1	0	3	0	5	0	1	2	1	1
Cluster-10.636	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.637	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.638	0	0	0	0	0	2	0	0	0	0	0	0	11	0	0	0	0	0	5	0	4	0	0	2	19	0	0	0	0	136	0	0	0	5	3	0	25	0	2	12	2	1	0	0
Cluster-10.639	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Cluster-10.640	0	0	33	0	0	5	0	0	0	0	45	0	0	0	8	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	16
Cluster-10.641	1	0	18	0	0	1	2	0	2	0	84	0	2	4	2	0	1	4	7	0	2	0	0	2	11	2	2	16	1	29	7	2	0	4	0	0	6	0	0	2	5	0	0	0
Cluster-10.642	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	3	0	1	2	18	0	0	0	2	0	0	0	0	0	53	0	0	0	0
Cluster-10.643	0	0	4	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	2	17	0	1	0	2	0	0	1	0	0	36	0	0	0	0
Cluster-10.644	0	0	0	0	0	0	0	0	0	0	40	0	0	1	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Cluster-10.645	7	5	11	27	590	54	341	100	234	15	19	0	177	136	4	7	17	179	1	0	336	232	1	270	56	1	139	350	369	2587	205	136	2	547	168	8	195	2	360	132	16	105	0	5
Cluster-10.646	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Cluster-10.647	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0
Cluster-10.648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	39
Cluster-10.649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.650	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Cluster-10.651	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Cluster-10.652	11	2	28	927	9	28	26	4	7	40	22	0	0	31	148	2	30	97	130	1	7	88	60	0	162	60	29	88	7	44	98	7	59	0	18	2	0	2	0	3	20	0	0	13
Cluster-10.653	0	0	0	0	0	37	223	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	50	109	0	1	9	0	0	0	0	44	1	0	0	19	0	0
Cluster-10.654	0	0	4	0	5	0	19	0	0	0	68	0	0	0	0	17	0	0	309	0	1	12	10	0	0	0	5	1	1	0	2	330	0	1	0	0	0	3	1	0	0	1	0	78
Cluster-10.655	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	38	0	0	0	0	0	24	1	0	0	5	965	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.656	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	27	0	0	0	0	0	361	0	0	0	106	177	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Cluster-10.657	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2025	0	0	0	1	1	0	0	0	0	0	4	0	288	0	0	0	0	0	0	0	0	0	1	0	856
Cluster-10.658	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Cluster-10.659	0	0	0	0	0	1	1	103	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	9	3	18	1	0	0	0	1	58	0	0	0	3	80	0	0	0
Cluster-10.660	0	0	25	4	20	13	20	4	3	30	41	0	7	6	5	5	8	14	15	0	2	17	13	17	39	60	165	103	161	585	56	26	0	32	183	832	43	14	59	39	462	11	21	1
Cluster-10.661	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	17	0	0	0	0	0	0	1	0	0	26	0	0	0	0
Cluster-10.662	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	367	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.663	0	0	0	1	0	0	0	0	0	0	189	0	0	0	0	0	0	0	698	0	0	0	0	0	8	0	0	0	1	60	0	0	0	0	0	0	0	3	0	0	0	0	0	18
Cluster-10.664	22	1	339	22	131	12	8	8	3	14	1009	0	0	17	81	28	8	0	3	0	2	35	6	0	20	0	1	1	26	3	0	2	34	11	0	0	0	1	0	5	0	25	49	61
Cluster-10.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cluster-10.666	0	0	0	0	0	0	0	52	0	0	1	0	1	0	0	3	0	1	0	0	0	1	0	6	73	0	0	0	1	2	0	39	0	68	0	1	1	0	82	1	1	0	1	0
Cluster-10.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	57	62	46	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	3
Cluster-10.668	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0
Cluster-10.669	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.670	1	0	0	1	0	164	72	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615	48	0	0	202	1	0	0	0	0	0	500	1	0	0	0	0	0	0	0
Cluster-10.671	0	0	2	0	0	10	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	33	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.672	0	1	87	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	1	0	0	3	0	0	0	1	8	0	0	0	0	8	0	0	8	0	17	0	0	10	0	0
Cluster-10.673	0	0	99	0	404	0	0	0	0	0	0	1	0	0	39	0	0	0	0	0	0	1	0	0	0	0	0	1	0	9994	0	0	0	0	0	36	1	2	0	2	193	0	94	1
Cluster-10.674	0	0	0	0	0	0	13	0	0	0	3	0	0	37	0	0	0	4	4	0	0	0	0	0	6	0	0	5	0	2	6	0	24	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.675	0	0	0	0	0	1	514	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Cluster-10.677	0	0	1	2	2	1	0	0	1	0	0	0	0	0	42	0	0	4	51	0	0	2	1	0	4	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	4
