	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.526	0	0	0	0	0	0	0	0	0	0	1	0	0	73	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.527	0	0	0	0	0	0	5	0	0	0	0	0	42	0	0	0	0	0	0	0	173	0	0	280	0	0	0	1	2	0	0	0	0	344	3	0	101	0	112	0	0	77	0	0
Cluster-10.528	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.529	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.530	2	0	0	1	0	0	704	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	29	0	1	3	1	0	1	14229	0	3	6	0	0	0	1	0	1	0	3	0	1	0
Cluster-10.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	10	78	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.532	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	10278	0	0	0	0	0	2	1	1	1	3	106	0	0	0
Cluster-10.533	0	0	0	0	0	0	266	0	0	1	0	0	0	4937	0	0	0	2	0	0	3	0	0	5	0	1	0	0	0	2	0	0	7	14	0	2	0	5	16	0	0	14	0	0
Cluster-10.534	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	11	0	662	0	2	0	1	1	0	5	0	33	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.535	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	833	0	0	0	0	0	0	101	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	208
Cluster-10.536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	14	80	8	19	171	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.538	0	0	0	0	0	0	1	0	0	0	1641	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	11	0	2	0	2	0	0	2	0	1	0	0	0	0	0
Cluster-10.539	0	0	0	1	0	0	1	0	0	0	0	0	27	0	0	0	0	0	0	0	6	0	6	18	0	0	0	0	17	0	0	0	0	40	0	0	39	0	31	4	0	4	0	0
Cluster-10.540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
Cluster-10.541	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.542	0	0	0	0	0	0	8	0	0	0	0	0	39	0	0	0	0	0	0	0	51	0	0	45	0	0	0	0	0	0	0	1	0	90	4	0	7	0	153	1	0	12	0	0
Cluster-10.543	0	0	35	0	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	11	4	0	0	0	0	0	0	0	0
Cluster-10.544	0	0	48	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.545	0	0	50	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Cluster-10.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	41	12	0	0	1	0	0	0	0	0	0	0	0	0	39	0	0	0
Cluster-10.547	0	0	0	1	23	21	50	45	12	0	0	0	6	50	0	2	6	60	0	0	29	68	0	18	25	1	10	15	20	2770	6	37	1	32	28	1	5	0	7	18	5	8	0	0
Cluster-10.548	0	0	0	0	0	20	2	0	0	0	0	0	2	5360	0	0	2	2	0	0	66	0	458	0	0	1	0	4	0	0	3	1	0	0	0	0	0	0	0	0	0	894	0	0
Cluster-10.549	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	26	70	0	0	4	0	0	0	0	0	0	0	0	0	115	1	0	0
Cluster-10.550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	97	1	0	21	0	0	10	9	0	0
Cluster-10.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	305	433	0	0	157	0	0	0	4	229	0	1	0	0	0	0	0	0
Cluster-10.552	0	0	0	77	0	0	57	0	0	0	3	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Cluster-10.553	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	9664	0	0	0	1	1	2	3	0	0	2	144	0	0	0
Cluster-10.554	0	0	0	0	0	0	3	0	1	0	4	0	0	5	0	0	0	0	39	0	0	0	0	0	0	0	0	1	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	15
Cluster-10.555	0	0	2	0	383	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.556	0	0	0	0	0	0	0	7	0	0	1	0	0	1	2	0	0	0	51	0	0	0	0	0	8	1	0	6	0	0	4	2	2	0	0	0	0	0	0	0	27	0	0	9
Cluster-10.557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.559	0	0	0	0	0	0	0	0	0	0	0	0	2	293	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.561	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Cluster-10.564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	523	0	0	0	0	0	0	0	0	137
Cluster-10.565	0	0	0	0	0	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	1	0	0	0	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Cluster-10.567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.568	0	0	5	0	0	0	4	2	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	11	929	0	0	0	7	1	0	2	0	25	1	0	2	0	0
Cluster-10.569	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
Cluster-10.570	0	0	75	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0
Cluster-10.571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	1	0	5193	0	0	0	0	9	0	9	0	0	1	0	0	0	0
Cluster-10.572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	214	0	0	6	0	0	1	0	0	0
Cluster-10.573	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0
Cluster-10.574	0	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	257
Cluster-10.575	0	0	0	0	0	0	0	0	0	62	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	28	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.576	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	101	0	0	0	0	0	0	0	178	0	0	0	0
Cluster-10.577	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	4	1	0	5	0	0	364	520	26	1	175	0	0	0	0	0	5	0	2	0	0	0	0	0
Cluster-10.578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0
Cluster-10.579	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	19	5	0	8	0	0	0	0	0	0	0	0	0	0	21	0	0	0
Cluster-10.580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	1	0	0	0	19	0	0	0	0	0	9	0	0	0	0	0	0	0	0
Cluster-10.581	0	0	0	0	0	0	2	0	0	0	11	0	0	11	5	0	0	0	4	0	0	0	0	0	26	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.582	0	0	1	0	0	0	1	0	0	0	569	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	29	608	0	56	13	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.583	1	3	204	1	1	1	0	0	63	0	53	0	0	0	361	12	0	1	1408	0	0	0	0	0	0	2	0	0	0	0	1	983	1	1	0	0	2	0	0	1	469	0	0	0
Cluster-10.584	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
Cluster-10.585	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	4	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.587	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	14	0	0	0	0	1	0	0	21	0	0	0	0	18	0	6	7	0	25	0	0	4	0	0
Cluster-10.588	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	6	0	12	0	0	5	35	0	0	0	0	0	0	0	0	5	10	0	33	3	1	0	16	1	0	0
Cluster-10.589	0	0	0	0	0	1548	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
Cluster-10.590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0
Cluster-10.591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	82	116	0	0	448	0	0	0	0	0	0	9	0	0	47	0	0	0
Cluster-10.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.593	5	3	106	0	137	7	146	2	1	0	218	0	94	23	55	9	28	22	139	0	30	1	33	24	0	14	156	418	196	27	17	57	0	365	281	0	59	4	8	25	0	4	0	86
Cluster-10.594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Cluster-10.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.596	0	0	0	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.597	0	0	1	0	17	1	0	0	3	0	0	0	3	9	2	0	0	0	0	0	445	0	0	1207	0	0	0	1	34	4	0	6	0	1584	16	5	1	5	808	4	0	1941	0	0
Cluster-10.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Cluster-10.599	0	0	297	0	0	1	1	0	0	0	1379	0	0	0	507	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.600	10	0	1	5	0	0	43	0	0	0	512	0	1	16	3	43	0	0	3820	0	1	4	0	0	0	0	1	2	2	130	7	6581	5	4	1	0	0	0	1	1	1	0	0	1079
Cluster-10.601	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	4	0	0	0	25	0	0	0	0	0	0	0	0	1	8	0	23	6	0	0	6	1	0	0
Cluster-10.602	0	0	1	0	0	0	0	0	0	0	0	0	0	437	0	1	0	1	0	0	0	0	16	0	0	1	0	0	106	0	0	83	0	0	0	7	0	3	0	0	0	0	0	0
Cluster-10.603	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	10	0	0	0	625	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Cluster-10.604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.605	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	3	5	0	1	0	0	2	25	0	0	0	0	0	0	0	3	1	7	0	4	1	0	5	5	0	0	0
Cluster-10.606	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.608	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	70	11	0	0	2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.609	16	0	0	0	0	1	0	1	0	3	0	0	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	28	11	0	0	2298	0	0	0
Cluster-10.610	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.611	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	117	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	22	0	44	0	134
Cluster-10.612	88	1	2	79	184	47	259	42	8	58	178	3	7	99	59	162	33	6	5	0	13	130	34	1	1124	0	83	1268	4	9	198	7	139	56	0	2	2	2	0	0	0	110	215	32
Cluster-10.613	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	4	0	0	0	0	0	0	1	0	0	0	221	0	0	0
Cluster-10.614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.615	0	0	23	0	0	0	0	54	1	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	1	1	0	137	0	0	0	0	1	0	0	1662	0	0	0	0
Cluster-10.616	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	51	0	28	0	0	2	0	0	312	0	0	1	398	0	156	4	0	396	0	0	51	0	0
Cluster-10.617	0	0	24	2	1	0	1	0	3	0	1	0	57	1	8	1	0	0	0	0	181	1	18	148	0	11	1	1	0	1	2	0	2	633	0	1	0	0	359	0	0	1	1	0
Cluster-10.618	1	0	1	0	0	3	3	1	0	1	0	0	5	0	0	0	2	0	0	0	3	0	0	0	8	0	0	2	0	27	1	0	2	14	3	2	2	0	2	0	0	1	0	0
Cluster-10.619	3	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	1	0	94	0	3	1	0	0	58	0	0	3	0	2	4	2	1	0	1	0	0	0	0	0	0	1	0	12
Cluster-10.620	0	0	27	26	1	4	3	0	0	0	0	0	0	0	6	0	0	12	2	0	0	38	0	0	0	131	1	23	0	2959	2	19	0	0	5	0	0	1	0	3	4	6	0	3
Cluster-10.621	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Cluster-10.622	0	0	0	0	167	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	18	0	0	0	0	0	916	3187	0	8	535	1	0	0	0	1	139	1	0	0	576	0	0	0
Cluster-10.623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	34	0	0	0	0	0	0	0	0	0
Cluster-10.625	256	0	0	2	0	19	1	3	1	0	81	0	0	0	0	0	0	0	0	0	0	2	0	0	582	1	0	1	1	0	5	0	0	0	0	1	0	1	0	0	11	0	0	6
Cluster-10.626	0	0	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	1	0	0	34	0	0	0	0
Cluster-10.627	3	0	34	0	0	14	8	5	9	0	20	0	30	4	19	1	4	12	30	0	6	0	0	10	132	6	13	51	5	852	39	21	4	24	0	3	44	8	28	11	19	2	0	0
Cluster-10.628	0	0	1	0	0	21	0	0	0	0	0	0	0	41	1	0	0	0	6	0	0	0	0	3	1	2	1	1	1	8	0	1	0	3	0	0	0	0	8	0	1	0	0	0
Cluster-10.629	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	0	13	2	0	2	0	3	1	0	2	0	3	0	0	0	0	0
Cluster-10.630	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.631	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.632	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Cluster-10.633	0	0	0	2	0	0	0	0	0	0	12	0	0	0	0	1	0	0	19	0	0	1	0	0	1	1	0	2	1	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.634	0	0	0	0	0	3	0	1	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	3	0	0	1	26	0	0	0	0	43	0	0	0
Cluster-10.635	0	0	0	3	0	0	26	1	0	1	1	0	4	2	0	10	1	1	2381	0	2	0	0	3	4	0	0	33	7	1	2	1929	2	7	3	1	3	0	6	0	1	2	0	1
Cluster-10.636	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.637	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.638	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5	0	4	0	0	2	18	0	0	0	0	129	0	0	0	5	3	0	22	0	2	14	2	1	0	0
Cluster-10.639	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Cluster-10.640	0	0	33	0	0	5	0	0	0	0	47	0	0	0	8	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	13
Cluster-10.641	2	0	18	0	0	1	1	0	2	0	86	0	1	5	1	0	1	4	5	0	2	0	0	1	10	2	2	21	1	39	7	1	0	4	0	0	6	0	0	3	5	0	0	0
Cluster-10.642	172	1	363	0	20	17	7	25	8	127	1017	0	27	27	207	2	3	6	111	0	11	1	165	9	26	1	5	21	26	85	17	88	0	22	119	0	14	104	15	12	0	9	20	269
Cluster-10.643	0	0	2	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	3	1	16	0	0	0	2	0	0	2	0	2	37	0	0	0	0
Cluster-10.644	0	0	0	0	0	0	0	0	0	0	40	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Cluster-10.645	1	0	4	0	0	0	5	0	0	0	94	0	1	0	3	0	0	0	67	0	0	0	0	0	1	2	0	1	0	0	0	0	0	4	1	0	2	1	1	0	0	0	0	1
Cluster-10.646	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Cluster-10.647	0	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
Cluster-10.648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41
Cluster-10.649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.650	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Cluster-10.651	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Cluster-10.652	0	9	0	0	4	0	0	0	0	0	1	0	190	4	0	0	0	0	0	0	0	0	0	0	12	34	0	0	0	1768	0	1	0	0	0	0	19	0	0	0	0	0	0	0
Cluster-10.653	0	0	0	0	0	30	222	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	57	104	0	3	9	0	0	0	0	45	1	0	0	20	0	0
Cluster-10.654	0	0	4	0	5	0	20	0	0	0	68	0	0	0	0	17	0	0	311	0	1	12	10	0	1	0	4	0	0	0	4	336	0	1	0	0	0	4	1	0	0	1	0	78
Cluster-10.655	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	36	0	0	0	0	0	24	1	0	0	8	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.656	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	23	0	0	0	0	0	364	0	0	0	101	197	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.657	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2026	0	0	0	1	1	0	0	0	0	2	4	0	287	0	0	0	0	0	0	0	0	0	1	0	856
Cluster-10.658	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Cluster-10.659	0	0	0	0	0	1	1	103	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	10	3	17	1	0	0	0	1	58	0	0	0	3	80	0	0	0
Cluster-10.660	0	0	25	4	20	13	20	4	3	30	41	0	7	6	5	5	8	14	15	0	2	16	13	19	39	61	165	103	162	586	56	26	0	26	183	857	43	13	63	40	478	8	22	1
Cluster-10.661	0	0	0	0	0	26	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	1	0	1	0	0	9	0	0	0	0	0	0	1	0	1	26	0	0	0	0
